merge_distance,distance_jump
1.4249660272744589,4.0784448701147724e-05
1.428454520166655,0.0034884928921961045
1.4291175765571322,0.0006630563904772568
1.4298744984879554,0.0007569219308232178
1.4317846686991067,0.001910170211151252
1.432033307503157,0.00024863880405034955
1.432289807756804,0.00025650025364698514
1.4325868227976455,0.0002970150408414529
1.434471535897344,0.0018847130996986206
1.435184766393333,0.0007132304959889257
1.4361059421150206,0.0009211757216875949
1.4370642313968465,0.0009582892818258415
1.437591801814085,0.0005275704172384987
1.438206682246501,0.0006148804324159762
1.4392860295722836,0.0010793473257826314
1.44053487126391,0.0012488416916265344
1.4435959708136927,0.00306109954978262
1.4454626863945061,0.0018667155808134162
1.446022546965594,0.0005598605710879223
1.4467190135592691,0.0006964665936750603
1.448233953415723,0.0015149398564537897
1.449501214124799,0.0012672607090760124
1.4498835140953161,0.000382299970517197
1.451837107881256,0.0019535937859398445
1.4523414922600855,0.0005043843788294922
1.452879218780186,0.0005377265201005343
1.4536104249841661,0.0007312062039801503
1.4561028442062502,0.002492419222084097
1.4576587636985867,0.001555919492336466
1.459928853021168,0.0022700893225813257
1.462639549841749,0.0027106968205810045
1.4628717626030057,0.0002322127612566227
1.4637520939584991,0.00088033135549348
1.4646601523672866,0.0009080584087874932
1.464687765688131,2.761332084433299e-05
1.4648952327398557,0.00020746705172469682
1.464977253430529,8.20206906733123e-05
1.465956317477444,0.0009790640469149459
1.4666655413721954,0.0007092238947514762
1.4668886974347082,0.00022315606251277487
1.4676691404921356,0.0007804430574274157
1.468880582908961,0.00121144241682547
1.469037382796274,0.00015679988731287509
1.4702643167942577,0.0012269339979837923
1.4709508207684734,0.0006865039742156576
1.4721162592331298,0.001165438464656443
1.472138134187026,2.1874953896272586e-05
1.4728065918224944,0.0006684576354683003
1.4731276132565154,0.00032102143402101824
1.474958993538105,0.0018313802815894675
1.4751628009678603,0.00020380742975545374
1.475391925908802,0.00022912494094162739
1.4754095902374629,1.7664328660904616e-05
1.4760274218235034,0.0006178315860405625
1.4775747441978158,0.001547322374312321
1.4794868956891212,0.0019121514913054138
1.48031855797732,0.0008316622881987534
1.4807569409814019,0.00043838300408194364
1.4810940697070534,0.0003371287256515032
1.481527764491044,0.00043369478399069017
1.4822570677134579,0.0007293032224138241
1.4826957770959492,0.0004387093824913535
1.4827215298054903,2.5752709541082552e-05
1.4827484841114849,2.695430599453097e-05
1.4852004967638959,0.0024520126524110175
1.4852037085311929,3.2117672970066735e-06
1.485591491732997,0.0003877832018042149
1.4868231143054464,0.0012316225724493535
1.4870101174616208,0.00018700315617437013
1.4880290737705633,0.0010189563089424425
1.4881804675727808,0.0001513938022175143
1.4889517011328082,0.0007712335600273956
1.4901247122407266,0.0011730111079184535
1.490541804244946,0.0004170920042194659
1.4911696029529082,0.0006277987079621461
1.4916213219214205,0.00045171896851226023
1.4936756223254684,0.0020543004040478596
1.4937543305863088,7.870826084044324e-05
1.4945429109638855,0.0007885803775766753
1.494916538717191,0.00037362775330551656
1.4953128557300108,0.00039631701281983567
1.4957423563225072,0.00042950059249635686
1.496251992336162,0.000509636013654724
1.4967459800336431,0.000493987697481213
1.4971245279239105,0.0003785478902673667
1.4975929280924436,0.00046840016853311184
1.499743565468442,0.002150637375998299
1.499975855501187,0.0002322900327451638
1.5000141567569472,3.830125576009813e-05
1.5003882020315868,0.0003740452746396894
1.5004063585780192,1.815654643233522e-05
1.50114180350468,0.0007354449266607777
1.5013098463388477,0.00016804283416771426
1.5033750078122294,0.0020651614733817603
1.504094629895389,0.0007196220831595657
1.5041442441893642,4.961429397520867e-05
1.5043752340046943,0.000230989815330096
1.5044746909273847,9.945692269042183e-05
1.504850237981382,0.0003755470539972272
1.5050794570704376,0.00022921908905559896
1.5062268516513122,0.00114739458087465
1.5082293201001302,0.0020024684488180178
1.509796448820182,0.0015671287200518247
1.509871427816875,7.497899669295371e-05
1.5099194669298854,4.8039113010434065e-05
1.5099264383743582,6.97144447281417e-06
1.5099854863036397,5.904792928146385e-05
1.5112422254026154,0.0012567390989757232
1.5113456345199983,0.00010340911738282443
1.5117372615099653,0.00039162698996708656
1.5123615091496592,0.0006242476396938201
1.5127082741662605,0.00034676501660135806
1.5131303254011395,0.0004220512348789285
1.5131900826467324,5.97572455929285e-05
1.5138904147130268,0.0007003320662943846
1.5143005576024149,0.00041014288938812093
1.5173979188283027,0.0030973612258877736
1.5183036741730789,0.0009057553447762157
1.521663276907301,0.0033596027342222
1.5217907805802608,0.00012750367295977227
1.5224395018277475,0.0006487212474866055
1.5231053333240416,0.000665831496294178
1.5234134324614004,0.0003080991373587416
1.524380453579097,0.0009670211176966426
1.5249640959525916,0.0005836423734946194
1.5263334001798041,0.0013693042272124867
1.5277128743581028,0.0013794741782986453
1.5293464521402271,0.0016335777821243624
1.5295554433783112,0.00020899123808404418
1.5303288261704064,0.0007733827920952674
1.530723418761519,0.00039459259111263023
1.5307691846268956,4.576586537652361e-05
1.5316482958175381,0.0008791111906425453
1.5328164146006198,0.0011681187830816508
1.5334253874216102,0.0006089728209903722
1.533442145167772,1.6757746161832898e-05
1.533816514688483,0.00037436952071101537
1.5343295079342487,0.0005129932457657027
1.5352075793991686,0.0008780714649199162
1.5359677884956997,0.0007602090965310726
